"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station","pollution_ration","pollution_ratio","test_variable"
1943,2013,5,20,22,65,178,37,50,NA,93.8196,22.6,990.9,5.9,0,"SSW",2.6,"Aotizhongxin",0.365168539325843,0.365168539325843,NA
1944,2013,5,20,23,54,223,39,49,NA,96.6042,22.3,990.4,6.9,0,"SW",2.5,"Aotizhongxin",0.242152466367713,0.242152466367713,NA
1945,2013,5,21,0,54,223,39,49,NA,71.3286,17.9,990.3,9,0,"NNE",0.8,"Aotizhongxin",0.242152466367713,0.242152466367713,NA
1946,2013,5,21,1,66,211,38,69,NA,66.6162,16.9,990.4,7.8,0,"NE",1.5,"Aotizhongxin",0.312796208530806,0.312796208530806,NA
1947,2013,5,21,2,65,205,37,93,NA,31.7016,16.6,990.5,8.3,0,"NNE",1.5,"Aotizhongxin",0.317073170731707,0.317073170731707,NA
1948,2013,5,21,3,81,205,37,121,NA,NA,16.1,990.6,8.1,0,"NNE",1.3,"Aotizhongxin",0.395121951219512,0.395121951219512,NA
1949,2013,5,21,4,76,237,32,114,NA,NA,15.5,991,8.5,0,"NE",1.2,"Aotizhongxin",0.320675105485232,0.320675105485232,NA
1950,2013,5,21,5,86,240,29,101,NA,NA,15.9,991.5,8.6,0,"NE",1.8,"Aotizhongxin",0.358333333333333,0.358333333333333,NA
1951,2013,5,21,6,79,219,27,95,NA,NA,17.7,992.1,8.8,0,"NE",1.6,"Aotizhongxin",0.360730593607306,0.360730593607306,NA
1952,2013,5,21,7,74,208,34,93,NA,1.7136,20,992.6,8.6,0,"NNE",2.3,"Aotizhongxin",0.355769230769231,0.355769230769231,NA
1953,2013,5,21,8,79,235,43,89,NA,9.8532,22.4,993,9.9,0,"NNE",2.6,"Aotizhongxin",0.336170212765957,0.336170212765957,NA
1954,2013,5,21,9,102,262,58,86,NA,32.3442,24.2,993.1,11.2,0,"ENE",2.6,"Aotizhongxin",0.389312977099237,0.389312977099237,NA
1955,2013,5,21,10,102,225,62,73,NA,68.9724,25,993,11.2,0,"ESE",1.2,"Aotizhongxin",0.453333333333333,0.453333333333333,NA
1956,2013,5,21,11,132,264,70,59,NA,109.4562,26.3,992.9,11.6,0,"SE",1.2,"Aotizhongxin",0.5,0.5,NA
1957,2013,5,21,12,108,210,60,52,NA,143.514,27.3,992.9,10.9,0,"SE",1.7,"Aotizhongxin",0.514285714285714,0.514285714285714,NA
1958,2013,5,21,13,92,154,59,56,NA,165.3624,28.1,993.3,12,0,"NE",0.7,"Aotizhongxin",0.597402597402597,0.597402597402597,NA
1959,2013,5,21,14,94,255,54,47,NA,186.9966,27.2,993.2,12,0,"ESE",2.2,"Aotizhongxin",0.368627450980392,0.368627450980392,NA
1960,2013,5,21,15,103,250,49,51,NA,194.2794,27.7,993.9,13.6,0,"SSW",1.2,"Aotizhongxin",0.412,0.412,NA
1961,2013,5,21,16,103,245,41,42,NA,205.632,27,994.1,14.7,0,"NE",1.3,"Aotizhongxin",0.420408163265306,0.420408163265306,NA
1962,2013,5,21,17,113,275,38,50,NA,211.2012,26.7,995.1,14.5,0,"NE",0.9,"Aotizhongxin",0.410909090909091,0.410909090909091,NA
1963,2013,5,21,18,109,221,41,64,NA,190.2096,24.2,996.2,16.2,0,"SW",0.7,"Aotizhongxin",0.493212669683258,0.493212669683258,NA
1964,2013,5,21,19,110,284,44,69,NA,175.8582,22,996.7,16.9,0,"N",0.4,"Aotizhongxin",0.387323943661972,0.387323943661972,NA
1965,2013,5,21,20,110,284,44,69,NA,131.733,20.9,998.5,15.7,0,"SE",0.8,"Aotizhongxin",0.387323943661972,0.387323943661972,NA
1966,2013,5,21,21,133,325,33,129,NA,70.0434,23.5,999.6,14.8,0,"SE",1.7,"Aotizhongxin",0.409230769230769,0.409230769230769,NA
1967,2013,5,21,22,146,290,41,117,NA,74.7558,22.5,1000.7,12.7,0,"SW",1.4,"Aotizhongxin",0.503448275862069,0.503448275862069,NA
1968,2013,5,21,23,113,203,63,98,NA,73.899,21.3,1001.3,10.5,0,"SW",0.8,"Aotizhongxin",0.556650246305419,0.556650246305419,NA
1969,2013,5,22,0,71,179,78,60,NA,96.1758,19.3,1001.9,10.8,0,"SSW",0.6,"Aotizhongxin",0.396648044692737,0.396648044692737,NA
1970,2013,5,22,1,64,160,53,68,NA,71.757,17.3,1001.6,9.7,0,"SE",0.4,"Aotizhongxin",0.4,0.4,NA
1971,2013,5,22,2,52,126,46,69,NA,53.55,16.6,1002,11.3,0,"SSW",0.7,"Aotizhongxin",0.412698412698413,0.412698412698413,NA
1972,2013,5,22,3,55,120,40,81,NA,30.6306,16,1002.8,10.3,0,"SSW",0.5,"Aotizhongxin",0.458333333333333,0.458333333333333,NA
1973,2013,5,22,4,60,138,40,121,NA,NA,15.6,1003.5,10.1,0,"NE",0.1,"Aotizhongxin",0.434782608695652,0.434782608695652,NA
1974,2013,5,22,5,58,142,34,120,NA,NA,15.5,1004.2,11.3,0,"W",0.1,"Aotizhongxin",0.408450704225352,0.408450704225352,NA
1975,2013,5,22,6,64,153,34,119,NA,NA,19,1005,13.2,0,"ENE",1.1,"Aotizhongxin",0.418300653594771,0.418300653594771,NA
1976,2013,5,22,7,66,178,34,121,NA,NA,21.3,1005.1,12.2,0,"NNE",1.8,"Aotizhongxin",0.370786516853933,0.370786516853933,NA
1977,2013,5,22,8,98,242,45,137,NA,1.2852,23.4,1005.8,11.8,0,"SW",0.8,"Aotizhongxin",0.40495867768595,0.40495867768595,NA
1978,2013,5,22,9,101,218,52,140,NA,5.5692,25.4,1006.2,10,0,"SW",1.9,"Aotizhongxin",0.463302752293578,0.463302752293578,NA
1979,2013,5,22,10,88,233,61,137,NA,30.6306,27,1006.1,9.8,0,"S",1.6,"Aotizhongxin",0.377682403433476,0.377682403433476,NA
1980,2013,5,22,11,72,162,67,60,NA,125.9496,27.3,1006.2,11.3,0,"SSE",1.5,"Aotizhongxin",0.444444444444444,0.444444444444444,NA
1981,2013,5,22,12,81,166,67,44,NA,175.8582,27.7,1005.4,12.1,0,"SSE",2.1,"Aotizhongxin",0.487951807228916,0.487951807228916,NA
1982,2013,5,22,13,84,200,73,37,NA,194.0652,28,1005.1,11.1,0,"S",1.9,"Aotizhongxin",0.42,0.42,NA
1983,2013,5,22,14,69,157,57,29,NA,187.425,28.3,1004.9,10.9,0,"SSE",2.2,"Aotizhongxin",0.439490445859873,0.439490445859873,NA
1984,2013,5,22,15,70,160,51,28,NA,196.2072,27,1004.4,9.8,0,"SSE",1.7,"Aotizhongxin",0.4375,0.4375,NA
1985,2013,5,22,16,57,126,37,31,NA,174.3588,26.6,1004.4,7.6,0,"SSW",1.8,"Aotizhongxin",0.452380952380952,0.452380952380952,NA
1986,2013,5,22,17,41,63,30,34,NA,152.7246,25.6,1005,6.7,0,"SW",2.3,"Aotizhongxin",0.650793650793651,0.650793650793651,NA
1987,2013,5,22,18,35,82,28,37,NA,136.2312,24.6,1005.3,6.3,0,"SSW",1.2,"Aotizhongxin",0.426829268292683,0.426829268292683,NA
1988,2013,5,22,19,36,97,26,45,NA,119.3094,24.1,1006.5,4.4,0,"SSW",1.5,"Aotizhongxin",0.371134020618557,0.371134020618557,NA
1989,2013,5,22,20,22,40,17,45,NA,83.538,21.7,1006.8,5.1,0,"SE",0.8,"Aotizhongxin",0.55,0.55,NA
1990,2013,5,22,21,29,102,17,88,NA,38.9844,19.6,1006.7,10,0,"NE",0.4,"Aotizhongxin",0.284313725490196,0.284313725490196,NA
1991,2013,5,22,22,29,69,18,82,NA,44.5536,18.4,1006.6,10.7,0,"W",0.5,"Aotizhongxin",0.420289855072464,0.420289855072464,NA
1992,2013,5,22,23,31,84,19,103,NA,18.8496,17.7,1006.5,11.9,0,"NW",0.5,"Aotizhongxin",0.369047619047619,0.369047619047619,NA
1993,2013,5,23,0,29,80,23,116,NA,4.9266,16.2,1006.5,10.7,0,"W",0.4,"Aotizhongxin",0.3625,0.3625,NA
1994,2013,5,23,1,31,67,23,116,NA,1.4994,15.3,1006.2,11.1,0,"NE",0.2,"Aotizhongxin",0.462686567164179,0.462686567164179,NA
1995,2013,5,23,2,24,92,18,118,NA,NA,15.3,1006.1,9.2,0,"ENE",0.7,"Aotizhongxin",0.260869565217391,0.260869565217391,NA
1996,2013,5,23,3,32,77,20,120,NA,NA,16.1,1005.8,7.8,0,"NE",1.3,"Aotizhongxin",0.415584415584416,0.415584415584416,NA
1997,2013,5,23,4,57,137,24,123,NA,NA,16.5,1005.8,8.7,0,"NE",0.8,"Aotizhongxin",0.416058394160584,0.416058394160584,NA
1998,2013,5,23,5,65,185,27,117,NA,NA,16.9,1006.6,8.8,0,"ENE",0.6,"Aotizhongxin",0.351351351351351,0.351351351351351,NA
1999,2013,5,23,6,44,120,27,105,NA,NA,18.3,1006.9,12.3,0,"W",0.4,"Aotizhongxin",0.366666666666667,0.366666666666667,NA
2000,2013,5,23,7,40,98,25,99,NA,NA,19.8,1006.6,10.8,0,"ENE",0.9,"Aotizhongxin",0.408163265306122,0.408163265306122,NA
2001,2013,5,23,8,37,113,24,95,NA,2.7846,22.3,1006.8,9.8,0,"ENE",1.1,"Aotizhongxin",0.327433628318584,0.327433628318584,NA
2002,2013,5,23,9,29,115,25,87,NA,23.562,24.1,1006.4,6.8,0,"NW",0.6,"Aotizhongxin",0.252173913043478,0.252173913043478,NA
2003,2013,5,23,10,32,104,25,79,NA,33.6294,25.5,1006.1,7.1,0,"WNW",1.2,"Aotizhongxin",0.307692307692308,0.307692307692308,NA
2004,2013,5,23,11,37,100,31,79,NA,50.7654,26.8,1005.4,7.8,0,"WSW",1.6,"Aotizhongxin",0.37,0.37,NA
2005,2013,5,23,12,40,67,39,68,NA,79.6824,28.1,1004.3,9.9,0,"S",1.9,"Aotizhongxin",0.597014925373134,0.597014925373134,NA
2006,2013,5,23,13,51,104,51,84,NA,76.8978,28.1,1003.4,6.8,0,"SW",1.1,"Aotizhongxin",0.490384615384615,0.490384615384615,NA
2007,2013,5,23,14,68,149,62,113,NA,73.6848,28.4,1002.4,9.1,0,"SSE",1.5,"Aotizhongxin",0.456375838926175,0.456375838926175,NA
2008,2013,5,23,15,87,149,68,112,1899,112,28.9,1001.9,11,0,"SSE",1.5,"Aotizhongxin",0.583892617449664,0.583892617449664,NA
2009,2013,5,23,16,102,141,69,76,2000,186,29,1001.3,12,0,"S",1.8,"Aotizhongxin",0.723404255319149,0.723404255319149,NA
2010,2013,5,23,17,114,261,71,74,2700,214,27.9,1001.4,12.3,0,"SSW",2.7,"Aotizhongxin",0.436781609195402,0.436781609195402,NA
2011,2013,5,23,18,95,172,61,59,1700,215,26.5,1001.6,12.9,0,"SW",1.2,"Aotizhongxin",0.552325581395349,0.552325581395349,NA
2012,2013,5,23,19,86,186,42,51,1200,215,25,1002.4,14.2,0,"SSW",1.1,"Aotizhongxin",0.462365591397849,0.462365591397849,NA
2013,2013,5,23,20,87,205,31,58,1300,184,24.6,1003.7,15,0,"SE",0.5,"Aotizhongxin",0.424390243902439,0.424390243902439,NA
2014,2013,5,23,21,96,194,28,69,1600,151,22.4,1004.3,16.2,0,"WNW",0.6,"Aotizhongxin",0.494845360824742,0.494845360824742,NA
2015,2013,5,23,22,105,228,27,142,1800,50,21.2,1004.4,15.3,0,"NNE",0.5,"Aotizhongxin",0.460526315789474,0.460526315789474,NA
2016,2013,5,23,23,110,198,25,145,2000,41,20.6,1004.2,15.2,0,"NE",0.4,"Aotizhongxin",0.555555555555556,0.555555555555556,NA
2017,2013,5,24,0,161,388,20,156,2700,12,20.1,1004.1,15.3,0,"NNE",1.2,"Aotizhongxin",0.414948453608247,0.414948453608247,NA
2018,2013,5,24,1,187,346,17,166,3000,2,20.6,1004.5,13.8,0,"NE",0.8,"Aotizhongxin",0.540462427745665,0.540462427745665,NA
2019,2013,5,24,2,201,278,16,129,2899,10,19.5,1004.4,14.1,0,"NNE",0.7,"Aotizhongxin",0.723021582733813,0.723021582733813,NA
2020,2013,5,24,3,188,279,16,134,2700,2,19,1004.4,13.8,0,"NE",1.1,"Aotizhongxin",0.673835125448029,0.673835125448029,NA
2021,2013,5,24,4,190,283,16,138,2700,2,18.4,1004.8,14.1,0,"NE",1,"Aotizhongxin",0.671378091872792,0.671378091872792,NA
2022,2013,5,24,5,185,328,14,127,2500,2,18.6,1005.7,15.1,0,"NNE",0.6,"Aotizhongxin",0.564024390243902,0.564024390243902,NA
2023,2013,5,24,6,225,364,14,120,2299,2,20.9,1006.2,17.9,0,"SSW",0.6,"Aotizhongxin",0.618131868131868,0.618131868131868,NA
2024,2013,5,24,7,185,241,13,104,2500,14,23.5,1006.5,16.5,0,"NE",1,"Aotizhongxin",0.767634854771784,0.767634854771784,NA
2025,2013,5,24,8,171,258,14,99,2500,36,25.7,1006.7,13.9,0,"N",2,"Aotizhongxin",0.662790697674419,0.662790697674419,NA
2026,2013,5,24,9,152,222,20,95,2200,55,27.4,1007,11.8,0,"N",1.3,"Aotizhongxin",0.684684684684685,0.684684684684685,NA
2027,2013,5,24,10,87,133,46,68,1100,61,29.7,1006.8,10.8,0,"ENE",2.1,"Aotizhongxin",0.654135338345865,0.654135338345865,NA
2028,2013,5,24,11,58,67,39,38,800,102,30.5,1006.9,10.5,0,"NE",3.6,"Aotizhongxin",0.865671641791045,0.865671641791045,NA
2029,2013,5,24,12,46,119,30,20,400,120,30.1,1006.6,13,0,"E",1.3,"Aotizhongxin",0.38655462184874,0.38655462184874,NA
2030,2013,5,24,13,42,89,26,16,400,126,30.3,1006.4,13.6,0,"NE",1.8,"Aotizhongxin",0.471910112359551,0.471910112359551,NA
2031,2013,5,24,14,53,86,24,17,500,154,29.5,1006.4,13.3,0,"NE",2.2,"Aotizhongxin",0.616279069767442,0.616279069767442,NA
2032,2013,5,24,15,49,105,22,20,500,137,27.1,1006.7,14.1,0,"E",3.4,"Aotizhongxin",0.466666666666667,0.466666666666667,NA
2033,2013,5,24,16,67,229,17,42,1300,117,24.9,1006.9,15,0,"ESE",2.9,"Aotizhongxin",0.292576419213974,0.292576419213974,NA
2034,2013,5,24,17,71,101,18,40,1200,104,24.1,1006.6,13.6,0,"E",1,"Aotizhongxin",0.702970297029703,0.702970297029703,NA
2035,2013,5,24,18,34,101,21,33,500,73,24,1006.7,12.9,0,"NE",0.8,"Aotizhongxin",0.336633663366337,0.336633663366337,NA
2036,2013,5,24,19,32,49,19,49,600,60,22.3,1007,13.1,0,"ENE",0.8,"Aotizhongxin",0.653061224489796,0.653061224489796,NA
2037,2013,5,24,20,35,50,18,48,600,54,21.9,1007.5,13,0,"NE",1.6,"Aotizhongxin",0.7,0.7,NA
2038,2013,5,24,21,23,23,20,42,400,51,21.7,1008,12.5,0,"NNE",0.8,"Aotizhongxin",1,1,NA
2039,2013,5,24,22,25,57,19,43,400,42,20.6,1008,15.8,0,"WSW",0.5,"Aotizhongxin",0.43859649122807,0.43859649122807,NA
2040,2013,5,24,23,28,58,18,63,400,21,20,1008,15,0,"N",0,"Aotizhongxin",0.482758620689655,0.482758620689655,NA
2041,2013,5,25,0,28,74,17,80,500,2,19.7,1007.7,15.3,0,"ENE",0.5,"Aotizhongxin",0.378378378378378,0.378378378378378,NA
2042,2013,5,25,1,32,66,18,89,600,2,19.5,1007.1,14.3,0,"N",0.5,"Aotizhongxin",0.484848484848485,0.484848484848485,NA
2043,2013,5,25,2,41,116,19,91,700,2,18.8,1006.7,13,0,"N",0.4,"Aotizhongxin",0.353448275862069,0.353448275862069,NA
2044,2013,5,25,3,48,102,18,89,600,2,18,1006.6,13.5,0,"NE",0.8,"Aotizhongxin",0.470588235294118,0.470588235294118,NA
2045,2013,5,25,4,52,100,19,88,600,2,17.9,1006.7,13.6,0,"NE",1.4,"Aotizhongxin",0.52,0.52,NA
2046,2013,5,25,5,48,131,17,82,500,2,18.3,1007,13.8,0,"NE",1,"Aotizhongxin",0.366412213740458,0.366412213740458,NA
2047,2013,5,25,6,39,128,15,70,400,2,19.7,1006.8,13.8,0,"NNE",1.2,"Aotizhongxin",0.3046875,0.3046875,NA
2048,2013,5,25,7,26,128,15,56,300,4,21.8,1006.8,13.7,0,"ESE",1.1,"Aotizhongxin",0.203125,0.203125,NA
2049,2013,5,25,8,19,48,20,43,200,29,23.9,1006.7,13.7,0,"SSW",1.2,"Aotizhongxin",0.395833333333333,0.395833333333333,NA
2050,2013,5,25,9,31,72,22,60,400,25,26.1,1006.4,13.9,0,"SE",0.7,"Aotizhongxin",0.430555555555556,0.430555555555556,NA
2051,2013,5,25,10,39,53,28,46,400,65,27.1,1006.1,12.3,0,"SSW",1.5,"Aotizhongxin",0.735849056603774,0.735849056603774,NA
2052,2013,5,25,11,55,90,28,74,600,73,28,1005.5,11.9,0,"S",2.1,"Aotizhongxin",0.611111111111111,0.611111111111111,NA
2053,2013,5,25,12,65,124,33,60,800,118,28.7,1004.5,10.4,0,"S",1.9,"Aotizhongxin",0.524193548387097,0.524193548387097,NA
2054,2013,5,25,13,77,144,67,49,1600,148,29.3,1003.5,12.3,0,"SW",2.3,"Aotizhongxin",0.534722222222222,0.534722222222222,NA
2055,2013,5,25,14,95,115,72,41,1700,197,30,1002.9,12.4,0,"SSW",2.4,"Aotizhongxin",0.826086956521739,0.826086956521739,NA
2056,2013,5,25,15,100,146,64,39,1700,214,29.8,1002.2,13.1,0,"SSW",3,"Aotizhongxin",0.684931506849315,0.684931506849315,NA
2057,2013,5,25,16,108,164,64,39,1800,241,29.6,1002.1,12.5,0,"SE",2,"Aotizhongxin",0.658536585365854,0.658536585365854,NA
2058,2013,5,25,17,99,155,56,39,1700,248,28.7,1002,13.8,0,"SSW",1.6,"Aotizhongxin",0.638709677419355,0.638709677419355,NA
2059,2013,5,25,18,80,134,42,36,1300,233,27.4,1002.2,14.1,0,"SW",1.1,"Aotizhongxin",0.597014925373134,0.597014925373134,NA
2060,2013,5,25,19,70,126,32,42,1200,203,25.8,1002.9,14.6,0,"SSW",1.4,"Aotizhongxin",0.555555555555556,0.555555555555556,NA
2061,2013,5,25,20,71,157,29,70,1300,149,25.6,1003.6,17.3,0,"SE",1.4,"Aotizhongxin",0.452229299363057,0.452229299363057,NA
2062,2013,5,25,21,71,238,22,67,900,98,24.6,1004,18.3,0,"SE",1.8,"Aotizhongxin",0.298319327731092,0.298319327731092,NA
2063,2013,5,25,22,68,147,15,70,600,35,23.7,1004,18.3,0,"S",0.8,"Aotizhongxin",0.462585034013605,0.462585034013605,NA
2064,2013,5,25,23,73,151,13,79,700,4,22.4,1003.7,18.4,0,"SE",0.7,"Aotizhongxin",0.483443708609272,0.483443708609272,NA
2065,2013,5,26,0,72,153,11,80,800,2,22.6,1003.7,18.2,0,"SE",1.7,"Aotizhongxin",0.470588235294118,0.470588235294118,NA
2066,2013,5,26,1,83,128,10,79,1000,2,21.5,1003.1,18.1,0,"ESE",1.5,"Aotizhongxin",0.6484375,0.6484375,NA
2067,2013,5,26,2,110,129,11,68,700,5,20.9,1002.9,17.1,0,"ESE",0.7,"Aotizhongxin",0.852713178294574,0.852713178294574,NA
2068,2013,5,26,3,92,96,11,50,600,21,20.6,1002.5,17.4,0,"NE",0.9,"Aotizhongxin",0.958333333333333,0.958333333333333,NA
2069,2013,5,26,4,90,102,11,38,800,25,20.3,1002.6,17.5,0,"NE",1.3,"Aotizhongxin",0.882352941176471,0.882352941176471,NA
2070,2013,5,26,5,91,110,11,40,1200,15,20.6,1002.9,17.4,0,"NE",1.4,"Aotizhongxin",0.827272727272727,0.827272727272727,NA
2071,2013,5,26,6,121,135,11,66,1800,2,21.2,1003.1,17.6,0,"NE",0.9,"Aotizhongxin",0.896296296296296,0.896296296296296,NA
2072,2013,5,26,7,115,148,12,69,1600,2,22.3,1003.1,17.7,0,"NE",1.5,"Aotizhongxin",0.777027027027027,0.777027027027027,NA
2073,2013,5,26,8,118,162,12,59,1399,3,22.5,1003.1,17.8,0,"NE",1.2,"Aotizhongxin",0.728395061728395,0.728395061728395,NA
2074,2013,5,26,9,102,110,12,60,1399,14,22.5,1003.4,17.6,0,"SSE",1.1,"Aotizhongxin",0.927272727272727,0.927272727272727,NA
2075,2013,5,26,10,99,138,13,66,1700,2,22.6,1002.9,18.4,0,"E",0.5,"Aotizhongxin",0.717391304347826,0.717391304347826,NA
2076,2013,5,26,11,111,139,14,73,1800,11,23.2,1002.6,17.4,0,"ENE",1.2,"Aotizhongxin",0.798561151079137,0.798561151079137,NA
2077,2013,5,26,12,102,130,13,65,1899,26,23,1002.3,18.3,0,"SSE",1.4,"Aotizhongxin",0.784615384615385,0.784615384615385,NA
2078,2013,5,26,13,119,167,14,67,2500,25,22.1,1002,17.9,0,"SE",1.4,"Aotizhongxin",0.712574850299401,0.712574850299401,NA
2079,2013,5,26,14,136,174,13,68,2899,28,22.9,1001.7,17.8,0,"SSE",2.1,"Aotizhongxin",0.781609195402299,0.781609195402299,NA
2080,2013,5,26,15,141,151,13,51,2299,47,22.1,1002,17.2,0,"SSE",1,"Aotizhongxin",0.933774834437086,0.933774834437086,NA
2081,2013,5,26,16,144,170,14,58,2500,40,21.6,1002.5,16.8,0,"SSE",1.9,"Aotizhongxin",0.847058823529412,0.847058823529412,NA
2082,2013,5,26,17,119,121,14,48,1700,38,21.3,1002.5,17.3,0,"SSE",1.6,"Aotizhongxin",0.983471074380165,0.983471074380165,NA
2083,2013,5,26,18,98,121,13,36,1200,39,20.6,1003.2,17.2,0,"ESE",2.5,"Aotizhongxin",0.809917355371901,0.809917355371901,NA
2084,2013,5,26,19,63,68,11,31,900,29,19.6,1004.1,17.2,0,"SE",1.2,"Aotizhongxin",0.926470588235294,0.926470588235294,NA
2085,2013,5,26,20,67,68,11,45,1100,9,18.9,1004.9,16.5,0,"SE",2.4,"Aotizhongxin",0.985294117647059,0.985294117647059,NA
2086,2013,5,26,21,51,54,12,44,500,27,18.1,1005.3,17.1,0.1,"NNE",0.6,"Aotizhongxin",0.944444444444444,0.944444444444444,NA
2087,2013,5,26,22,48,54,11,37,300,28,17.1,1005.5,16.1,0.4,"SE",1.3,"Aotizhongxin",0.888888888888889,0.888888888888889,NA
2088,2013,5,26,23,44,18,10,37,200,25,16.8,1005.6,15.8,0.1,"ESE",0.8,"Aotizhongxin",2.44444444444444,2.44444444444444,NA
2089,2013,5,27,0,36,36,9,24,200,38,16.7,1004.8,16.1,0.6,"ENE",0.8,"Aotizhongxin",1,1,NA
2090,2013,5,27,1,44,17,10,24,300,37,16.6,1004.3,16.1,1.2,"ESE",0.7,"Aotizhongxin",2.58823529411765,2.58823529411765,NA
2091,2013,5,27,2,35,44,10,31,NA,NA,16.4,1003.2,15.9,0.2,"ENE",0.8,"Aotizhongxin",0.795454545454545,0.795454545454545,NA
2092,2013,5,27,3,38,46,10,34,500,2,16.5,1003.6,16,0.1,"E",0.7,"Aotizhongxin",0.826086956521739,0.826086956521739,NA
2093,2013,5,27,4,57,46,10,36,500,2,16.4,1003.5,15.9,0.4,"NE",0.7,"Aotizhongxin",1.23913043478261,1.23913043478261,NA
2094,2013,5,27,5,46,48,9,44,500,8,16.6,1003.4,16.3,0.1,"NNE",1.2,"Aotizhongxin",0.958333333333333,0.958333333333333,NA
2095,2013,5,27,6,57,48,9,36,400,14,16.7,1003.7,16.2,0,"NE",1.3,"Aotizhongxin",1.1875,1.1875,NA
2096,2013,5,27,7,52,29,8,40,400,15,16.8,1004.3,16,0,"E",0.9,"Aotizhongxin",1.79310344827586,1.79310344827586,NA
2097,2013,5,27,8,36,42,7,41,500,19,17.4,1003.9,16.1,0,"NE",1.9,"Aotizhongxin",0.857142857142857,0.857142857142857,NA
2098,2013,5,27,9,38,43,9,50,600,15,18.6,1003.5,16.4,0,"ENE",1.1,"Aotizhongxin",0.883720930232558,0.883720930232558,NA
2099,2013,5,27,10,57,43,9,54,800,20,19.2,1003.6,16.2,0,"N",1.2,"Aotizhongxin",1.32558139534884,1.32558139534884,NA
2100,2013,5,27,11,60,44,7,46,800,NA,19.6,1002.5,16.2,0,"WNW",1.6,"Aotizhongxin",1.36363636363636,1.36363636363636,NA
2101,2013,5,27,12,67,407,9,54,1200,34,19.8,1001.9,16.4,0,"WSW",1.8,"Aotizhongxin",0.164619164619165,0.164619164619165,NA
2102,2013,5,27,13,73,74,3,57,1000,50,20.2,1001.3,16.2,0,"WNW",1.3,"Aotizhongxin",0.986486486486487,0.986486486486487,NA
2103,2013,5,27,14,87,99,4,56,1000,60,20.6,1000.6,16,0,"WSW",2,"Aotizhongxin",0.878787878787879,0.878787878787879,NA
2104,2013,5,27,15,83,105,8,65,1000,54,22.1,1000.6,15.9,0,"W",1.5,"Aotizhongxin",0.79047619047619,0.79047619047619,NA
2105,2013,5,27,16,86,92,9,68,1000,56,22.2,1000,16.2,0,"W",1.1,"Aotizhongxin",0.934782608695652,0.934782608695652,NA
2106,2013,5,27,17,85,95,8,67,1000,64,21.6,999.9,16.8,0,"W",0.7,"Aotizhongxin",0.894736842105263,0.894736842105263,NA
2107,2013,5,27,18,89,90,6,71,1000,61,20.6,1000.5,17,0,"SW",1,"Aotizhongxin",0.988888888888889,0.988888888888889,NA
2108,2013,5,27,19,94,95,4,67,1000,63,20.1,1000.6,16.7,0,"N",0.4,"Aotizhongxin",0.989473684210526,0.989473684210526,NA
2109,2013,5,27,20,88,108,3,67,900,56,19.3,1001.3,17.6,0,"NNW",0.5,"Aotizhongxin",0.814814814814815,0.814814814814815,NA
2110,2013,5,27,21,100,110,4,78,1100,41,18.9,1000.6,17.6,0,"WSW",1,"Aotizhongxin",0.909090909090909,0.909090909090909,NA
2111,2013,5,27,22,100,152,4,97,1300,12,18.5,999.6,17.2,0,"SSE",0.5,"Aotizhongxin",0.657894736842105,0.657894736842105,NA
2112,2013,5,27,23,107,79,3,80,1500,11,19.1,999.7,17.1,0,"SSW",1.6,"Aotizhongxin",1.35443037974684,1.35443037974684,NA
2113,2013,5,28,0,94,122,3,58,1200,24,18.8,998.8,16.9,0,"SSW",1.2,"Aotizhongxin",0.770491803278688,0.770491803278688,NA
2114,2013,5,28,1,78,83,3,65,1300,16,18.5,998.8,17,0,"SW",1.8,"Aotizhongxin",0.939759036144578,0.939759036144578,NA
2115,2013,5,28,2,64,69,3,50,1500,23,18,999.1,16.8,0,"WSW",1.1,"Aotizhongxin",0.927536231884058,0.927536231884058,NA
2116,2013,5,28,3,65,82,3,52,1100,24,17.8,998.8,16.7,0,"WSW",1.2,"Aotizhongxin",0.792682926829268,0.792682926829268,NA
2117,2013,5,28,4,95,78,3,53,900,19,17.8,999.4,17,0,"W",0.6,"Aotizhongxin",1.21794871794872,1.21794871794872,NA
2118,2013,5,28,5,72,84,3,61,800,11,17.9,999.2,17.4,0.6,"N",0.5,"Aotizhongxin",0.857142857142857,0.857142857142857,NA
2119,2013,5,28,6,73,91,3,56,800,11,17.9,999.5,17.4,0.3,"NE",0.7,"Aotizhongxin",0.802197802197802,0.802197802197802,NA
2120,2013,5,28,7,79,100,3,64,900,3,18.1,1000,17.6,0.2,"W",0.9,"Aotizhongxin",0.79,0.79,NA
2121,2013,5,28,8,103,73,3,70,1000,2,18.3,1000.9,17.8,0.4,"SW",1.3,"Aotizhongxin",1.41095890410959,1.41095890410959,NA
2122,2013,5,28,9,99,111,3,71,1300,2,18.6,1001.2,17.9,0.2,"SW",0.5,"Aotizhongxin",0.891891891891892,0.891891891891892,NA
2123,2013,5,28,10,87,108,5,76,1399,2,19.1,1000.5,18.3,0.2,"ENE",1,"Aotizhongxin",0.805555555555556,0.805555555555556,NA
2124,2013,5,28,11,71,109,3,81,1000,12,20.1,1000.4,18.4,0,"WSW",1.1,"Aotizhongxin",0.651376146788991,0.651376146788991,NA
